"rules","support","confidence","lift","count","lift2"
"{Champix tablet_SMOKE,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{Cholesterol, Total_CHECK,HDL_CHECK,LDL_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{Champix tablet_SMOKE,Cholesterol, Total_CHECK,HDL_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{Champix tablet_SMOKE,Cholesterol, Total_CHECK,LDL_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,Triglyceride, TG_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{ALT(GPT)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{ALT(GPT)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Triglyceride, TG_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{Glucose (AC)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{Glucose (AC)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{Champix tablet_SMOKE,Glucose (AC)_CHECK,Triglyceride, TG_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{Champix tablet_SMOKE,HDL_CHECK,Triglyceride, TG_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{Champix tablet_SMOKE,LDL_CHECK,Triglyceride, TG_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,HDL_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Glucose (AC)_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{ALT(GPT)_CHECK,HDL_CHECK,LDL_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,HDL_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,LDL_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
"{Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Uric acid_CHECK} => {Creatinine (Blood)_CHECK}",0.125,0.833333333333333,4.76190476190476,5,4.76
